ActionGeo_ADM1Code,ActionGeo_CountryCode,ActionGeo_FeatureID,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Type,Actor1Code,Actor1CountryCode,Actor1EthnicCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_CountryCode,Actor1Geo_FullName,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_Type,Actor1KnownGroupCode,Actor1Name,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2CountryCode,Actor2EthnicCode,Actor2Geo_ADM1Code,Actor2Geo_CountryCode,Actor2Geo_FeatureID,Actor2Geo_FullName,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_Type,Actor2KnownGroupCode,Actor2Name,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,AvgTone,DATEADDED,EventBaseCode,EventCode,EventRootCode,FractionDate,GLOBALEVENTID,GoldsteinScale,IsRootEvent,MonthYear,NumArticles,NumMentions,NumSources,QuadClass,SOURCEURL,SQLDATE,Year,index
ID02,ID,-2676772,"Denpasar, Bali, Indonesia",-8.65,115.217,4,IDNCVL,IDN,,ID08,-8.329,ID,"Legian, Jawa Timur, Indonesia",112.636,11368014,4,,INDONESIA,,,CVL,,,IDN,IDN,,ID02,ID,-2676772,"Denpasar, Bali, Indonesia",-8.65,115.217,4,,INDONESIA,,,,,,0.683266204,20140813,173,173,17,2014.611,309385749,-5,0,201408,4,4,2,4,http://www.csnchicago.com/article/police-called-home-murdered-chicago-woman-86-times,20140813,2014,51710
ID,ID,ID,Indonesia,-5,120,1,LAB,,,ID,-5,ID,Indonesia,120,ID,1,,WORKER,,,LAB,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIAN,,,,,,0.306156842,20140804,173,173,17,2014.5836,308031904,-5,1,201408,10,10,2,4,http://www.themalaymailonline.com/world/article/maid-steals-more-than-s2400-from-employers-drawer,20140803,2014,51878
ID08,ID,10287177,"Penang, Jawa Timur, Indonesia",-7.8487,113.341,4,CYM,CYM,,ID08,-7.8487,ID,"Penang, Jawa Timur, Indonesia",113.341,10287177,4,,GEORGE TOWN,,,,,,IDN,IDN,,ID08,ID,10287177,"Penang, Jawa Timur, Indonesia",-7.8487,113.341,4,,INDONESIAN,,,,,,2.027027027,20140728,190,190,19,2014.5699,307137417,-10,1,201407,10,10,1,4,http://www.thestar.com.my/News/Nation/2014/07/28/Murdered-duo-were-Indonesian-cleaners/,20140728,2014,51975
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,AUS,AUS,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,AUSTRALIAN,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,1.377551737,20140721,10,10,1,2014.5315,306040030,0,0,201407,3,3,2,1,http://www.insidehalton.com/news-story/4642180-burlington-teacher-jailed-in-jakarta-for-alleged-child-sex-assault/,20140714,2014,52000
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CAN,CAN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CALGARY,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,2.120717781,20140721,180,180,18,2014.5507,306070389,-9,1,201407,6,6,1,4,http://beaconnews.ca/blog/2014/07/neil-bantleman-former-calgary-teacher-in-indonesia-jail-for-child-sexual-assault-allegationsformer-calgary-teacher-in-indonesia-jail-on-child-sexual-assault-allegations177250/,20140721,2014,52031
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CAN,CAN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CANADIAN,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,1.339803546,20140720,112,112,11,2014.5479,305948880,-2,1,201407,20,20,6,3,http://www.newstalk1010.com/news/2014/07/20/canadian-teacher-in-jakarta-jail-on-accusations-of-child-sexual-assault,20140720,2014,52121
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIA,,,,,,IDNEDU,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,EDU,,,1.407035176,20140716,40,40,4,2014.4548,305309572,1,1,201406,4,4,1,1,http://www.thejakartaglobe.com/news/indonesian-students-deaths-long-history-violence/,20140616,2014,52202
ID,ID,ID,Indonesia,-5,120,1,IDN,IDN,,ID,-5,ID,Indonesia,120,ID,1,,INDONESIAN,,,,,,IDNUAF,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,UAF,,,4.081632653,20140715,71,71,7,2014.5342,305220293,7.4,1,201407,1,1,1,2,http://www.breakingnews.com/item/2014/07/15/jailed-indonesian-terrorist-abu-bakar-bashir-has-b/,20140715,2014,52229
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,PHL,PHL,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,PHILIPPINE,,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,3.225806452,20140715,51,51,5,2014.5342,305260163,3.4,1,201407,8,8,1,1,http://www.rappler.com/world/regions/asia-pacific/indonesia/63423-learning-from-indonesia-s-corruption-crackdown,20140715,2014,52239
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CRM,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,ASSAILANT,,,CRM,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,2.290076336,20140714,183,183,18,2014.5315,305035622,-10,1,201407,10,10,1,4,http://www.janes.com/article/40748/failed-ied-attack-on-pollster-s-offices-signifies-elevated-risk-of-small-scale-election-related-violence-in-indonesia,20140714,2014,52244
ID11,ID,-2670370,"Anambas Islands, Kalimantan Barat, Indonesia",3,106,4,CRM,,,ID11,3,ID,"Anambas Islands, Kalimantan Barat, Indonesia",106,-2670370,4,,PIRATE,,,CRM,,,IDN,IDN,,ID11,ID,-2670370,"Anambas Islands, Kalimantan Barat, Indonesia",3,106,4,,INDONESIA,,,,,,0.769230769,20140711,43,43,4,2014.5233,304647545,2.8,1,201407,7,7,1,1,http://www.janes.com/article/40698/attack-on-tanker-near-indonesia-s-anambas-islands-underlines-growing-oil-theft-risk-in-waters-off-malay-peninsula,20140711,2014,52275
ID,ID,ID,Indonesia,-5,120,1,IDN,IDN,,ID,-5,ID,Indonesia,120,ID,1,,INDONESIAN,,,,,,IDNPTY,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,,,,5.172413793,20140711,13,13,1,2014.5233,304693507,0.4,1,201407,4,4,1,1,http://www.janes.com/article/40645/victory-declaration-by-both-indonesian-presidential-candidates-increases-civil-unrest-risk-but-widespread-violence-unlikely,20140711,2014,52280
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MED,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,TELEVISION,,,MED,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,2.42837244,20140706,40,40,4,2014.5096,303948963,1,1,201407,40,40,3,1,http://www.firstpost.com/world/indonesia-presidential-candidates-spar-over-corruption-scandals-in-final-debate-1605865.html,20140706,2014,52431
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,MED,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,TELEVISION,,,MED,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,2.292745477,20140705,40,40,4,2014.5068,303866747,1,1,201407,120,120,6,1,http://www.tele-management.ca/2014/07/video-indonesia-presidential-candidates-spar-over-corruption-scandals-in-final-debate/,20140705,2014,52449
ID02,ID,10724962,"Kerobokan, Bali, Indonesia",-8.3259,114.937,4,AUS,AUS,,ID02,-8.3259,ID,"Kerobokan, Bali, Indonesia",114.937,10724962,4,,AUSTRALIAN,,,,,,IDNCOP,IDN,,ID02,ID,10724962,"Kerobokan, Bali, Indonesia",-8.3259,114.937,4,,INDONESIA,,,COP,,,2.934537246,20140629,173,173,17,2014.4904,303091774,-5,1,201406,2,2,1,4,http://www.dailymail.co.uk/news/article-2673652/Australian-drug-smuggler-steals-London-bankers-heart-Bali-nine-inmate-Scott-Rush-proposes-jail-cell.html?ITO=1490&ns_campaign=1490/RK=0,20140629,2014,52562
ID02,ID,10724962,"Kerobokan, Bali, Indonesia",-8.3259,114.937,4,AUS,AUS,,ID02,-8.3259,ID,"Kerobokan, Bali, Indonesia",114.937,10724962,4,,AUSTRALIAN,,,,,,IDNCOP,IDN,,ID02,ID,10724962,"Kerobokan, Bali, Indonesia",-8.3259,114.937,4,,INDONESIA,,,COP,,,2.934537246,20140628,173,173,17,2014.4877,303008881,-5,1,201406,2,2,1,4,http://www.dailymail.co.uk/news/article-2673652/Australian-drug-smuggler-steals-London-bankers-heart-Bali-nine-inmate-Scott-Rush-proposes-jail-cell.html,20140628,2014,52576
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,JAKARTA,,,,,,IDNMIL,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,MIL,,,0.340136054,20140626,42,42,4,2014.4822,302777971,1.9,1,201406,2,2,1,1,http://www.thejakartapost.com/news/2014/06/26/military-police-arrests-monas-assault-suspect.html,20140626,2014,52616
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,0,20140623,173,173,17,2014.474,302302615,-5,1,201406,5,5,1,4,http://www.thejakartapost.com/news/2014/06/23/woman-assaulted-pedestrian-bridge.html,20140623,2014,52679
ID08,ID,-2679925,"East Java, Jawa Timur, Indonesia",-7.7394,112.51,5,IDN,IDN,,ID08,-7.7394,ID,"East Java, Jawa Timur, Indonesia",112.51,-2679925,5,,EAST JAVA,,,,,,IDNCVL,IDN,,ID08,ID,-2679925,"East Java, Jawa Timur, Indonesia",-7.7394,112.51,5,,EAST JAVA,,,CVL,,,2.31884058,20140616,112,112,11,2014.4548,301405613,-2,0,201406,6,6,1,3,http://www.sbs.com.au/news/article/2014/06/16/corrupt-leader-national-hero-indonesians-reflect-soeharto,20140616,2014,52720
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,ADMINISTRATION,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,3.870967742,20140614,173,173,17,2014.4493,301201351,-5,1,201406,2,2,1,4,http://www.thejakartapost.com/news/2014/06/14/venice-mayor-resigns-amid-corruption-scandal.html,20140614,2014,52737
ID04,ID,-2676050,"Ciracas, Jakarta Raya, Indonesia",-6.3274,106.878,4,COP,,,ID04,-6.3274,ID,"Ciracas, Jakarta Raya, Indonesia",106.878,-2676050,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2676050,"Ciracas, Jakarta Raya, Indonesia",-6.3274,106.878,4,,JAKARTA,,,,,,0,20140605,190,190,19,2014.4247,300079523,-10,1,201406,8,8,1,4,http://www.thejakartapost.com/news/2014/06/06/police-probing-ciracas-student-murder.html,20140605,2014,52811
ID30,ID,10216120,"Lumpur, Jawa Barat, Indonesia",-6.8121,108.649,4,CRM,,,ID30,-6.8121,ID,"Lumpur, Jawa Barat, Indonesia",108.649,10216120,4,,PIRATE,,,CRM,,,IDN,IDN,,ID30,ID,10216120,"Lumpur, Jawa Barat, Indonesia",-6.8121,108.649,4,,INDONESIA,,,,,,2.419354839,20140602,84,841,8,2014.4164,299636578,7,1,201406,4,4,1,2,https://www.authintmail.com/article/market/pirates-free-thai-tanker-after-stealing-oil,20140602,2014,52856
ID00,ID,-2680735,"Kalimantan, Indonesia (general), Indonesia",1.61667,109.183,4,MYS,MYS,,ID00,1.61667,ID,"Kalimantan, Indonesia (general), Indonesia",109.183,-2680735,4,,KUALA LUMPUR,,,,,,IDN,IDN,,ID00,ID,-2680735,"Kalimantan, Indonesia (general), Indonesia",1.61667,109.183,4,,INDONESIAN,,,,,,0.722021661,20140602,84,84,8,2014.4164,299687578,7,1,201406,10,10,1,2,http://www.nst.com.my/latest/pirates-free-indonesia-bound-thai-tanker-after-cargo-theft-1.609899,20140602,2014,52867
ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,HLH,,,ID10,-7.78278,ID,"Yogyakarta, Yogyakarta, Indonesia",110.361,-2703546,4,,HOSPITAL,,,HLH,,,IDN,IDN,,ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,,INDONESIA,,,,,,1.879699248,20140531,43,43,4,2014.4137,299460612,2.8,1,201405,4,4,1,1,http://www.thejakartapost.com/news/2014/05/31/yogya-violence-more-political-religious-says-ipw.html,20140531,2014,52885
ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,CVL,,,ID10,-7.78278,ID,"Yogyakarta, Yogyakarta, Indonesia",110.361,-2703546,4,,CIVIL SOCIETY,,,CVL,,,IDN,IDN,,ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,,YOGYAKARTA,,,,,,0.46728972,20140530,13,13,1,2014.411,299324643,0.4,1,201405,3,3,1,1,http://www.thejakartapost.com/news/2014/05/30/journalists-activists-protest-after-catholics-assaulted.html,20140530,2014,52900
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE CHIEF,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,0.709255533,20140524,10,10,1,2014.3945,298569871,0,1,201405,12,12,2,1,http://news.gnom.es/news/british-woman-murdered-in-bali-after-suspected-break-in,20140524,2014,53086
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,GBR,GBR,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,BRITISH,,,,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIA,,,,,,4.304635762,20140524,17,17,1,2014.3945,298580024,0,1,201405,2,2,1,1,http://www.mirror.co.uk/news/uk-news/family-british-teacher-murdered-bali-3603571,20140524,2014,53094
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOVREL,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,RELIGIOUS AFFAIRS MINIST,,,GOV,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,GOV,,,0.81300813,20140522,71,71,7,2014.389,298323218,7.4,1,201405,10,10,1,2,http://www.globalindonesianvoices.com/13108/breaking-indonesian-religious-affairs-minister-suryadharma-ali-sets-as-corruption-suspect/,20140522,2014,53149
ID07,ID,10192671,"Bantul, Jawa Tengah, Indonesia",-7.0226,109.493,4,COP,,,ID10,-7.78278,ID,"Yogyakarta, Yogyakarta, Indonesia",110.361,-2703546,4,,POLICE,,,COP,,,IDNJUD,IDN,,ID07,ID,10192671,"Bantul, Jawa Tengah, Indonesia",-7.0226,109.493,4,,INDONESIA,,,JUD,,,3.191489362,20140503,110,110,11,2014.337,295891711,-2,1,201405,2,2,1,3,http://www.thejakartapost.com/news/2014/05/03/council-wants-udin-s-murder-solved.html-0,20140503,2014,53382
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIAN,,,,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,SUSILO BAMBANG YUDHOYONO,,,GOV,,,1.348314607,20140426,141,141,14,2013.3178,294984353,-6.5,0,201304,8,8,1,3,http://www.commdiginews.com/world-news/worlds-first-anti-shia-alliance-convention-results-in-calls-for-violence-and-sectarian-purging-16020/,20130426,2013,53468
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIAN,,,,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,SUSILO BAMBANG YUDHOYONO,,,GOV,,,1.392111369,20140425,141,141,14,2013.3151,294842667,-6.5,0,201304,8,8,1,3,http://www.commdiginews.com/world-news/world-voices/worlds-first-anti-shia-alliance-convention-results-in-calls-for-violence-and-sectarian-purging-16020/,20130425,2013,53490
ID,ID,ID,Indonesia,-5,120,1,GOV,,,ID,-5,ID,Indonesia,120,ID,1,,AUTHORITIES,,,GOV,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIAN,,,,,,0.617283951,20140424,43,43,4,2014.3123,294753427,2.8,1,201404,3,3,1,1,http://www.marinelog.com/index.php?option=com_k2&view=item&id=6607:three-crew-missing-after-mdo-cargo-theft-off-port-klang&Itemid=229,20140424,2014,53525
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,3.064066852,20140423,180,180,18,2014.3096,294518560,-9,1,201404,10,10,1,4,http://www.aquila-style.com/focus-points/boy-6-allegedly-sexually-assaulted-in-school/64057,20140423,2014,53548
ID21,ID,10813555,"Patong, Sulawesi Tengah, Indonesia",0.7763,120.462,4,GOV,,,ID21,0.7763,ID,"Patong, Sulawesi Tengah, Indonesia",120.462,10813555,4,,EMBASSY,,,GOV,,,IDN,IDN,,ID21,ID,10813555,"Patong, Sulawesi Tengah, Indonesia",0.7763,120.462,4,,INDONESIA,,,,,,1.597444089,20140423,172,172,17,2014.3096,294542762,-5,0,201404,4,4,1,4,http://phuketwan.com/tourism/phuketwatch-thailand-fears-violence-drift-clues-mh370-superbiker-killed-navy-keeps-suing-20138/,20140423,2014,53555
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIA,,,,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,GOV,,,1.807228916,20140423,43,43,4,2014.3096,294549816,2.8,1,201404,6,6,1,1,"http://www.asianews.it/news-en/Jakarta,-new-corruption-scandal-overwhelms-Audit-Agency%E2%80%99s-Chief-30889.html",20140423,2014,53562
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,2.184244826,20140422,180,180,18,2014.3068,294367742,-9,1,201404,80,80,6,4,http://www.nation.com.pk/international/23-Apr-2014/boy-sexually-assaulted-at-indonesia-int-l-school,20140422,2014,53568
ID,ID,ID,Indonesia,-5,120,1,BUS,,,ID,-5,ID,Indonesia,120,ID,1,,COMPANY,,,BUS,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIAN,,,,,,2.380952381,20140415,30,30,3,2014.2877,293495206,4,1,201404,6,6,1,1,http://www.janes.com/article/36712/dsa-2014-details-of-indonesia-s-new-stealthy-missile-patrol-craft-revealed,20140415,2014,53613
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,0.520833333,20140414,10,10,1,2014.2849,293359742,0,1,201404,4,4,1,1,http://www.thejakartapost.com/news/2014/04/15/police-reveal-identity-murdered-couple.html,20140414,2014,53627
ID,ID,ID,Indonesia,-5,120,1,BUS,,,ID,-5,ID,Indonesia,120,ID,1,,EMPLOYER,,,BUS,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIAN,,,,,,1.069518717,20140409,112,112,11,2014.2712,292717901,-2,1,201404,3,3,1,3,http://www.straitstimes.com/news/singapore/courts-crime/story/nancy-gan-murder-case-parents-accused-indonesian-maid-come-singapo&c=dqMJHNHzihMNfah8JzU7bI5vLh53WxWJewzrd7mhahE&mkt=en-us,20140409,2014,53712
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CVL,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,VOTER,,,CVL,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,GOV,,,2.981895634,20140409,51,51,5,2014.2712,292733445,3.4,0,201404,6,6,1,1,http://www.irrawaddy.org/asia/indonesian-vote-colored-corruption-fatigue-fresh-face.html,20140409,2014,53720
ID01,ID,10121583,"Bahagia, Aceh, Indonesia",5.0495,95.3511,4,JUD,,,ID01,5.0495,ID,"Bahagia, Aceh, Indonesia",95.3511,10121583,4,,HIGH COURT,,,JUD,,,IDN,IDN,,ID01,ID,10121583,"Bahagia, Aceh, Indonesia",5.0495,95.3511,4,,INDONESIAN,,,,,,1.094091904,20140408,173,173,17,2014.2658,292573846,-5,1,201404,80,80,1,4,http://www.nst.com.my/nation/general/maid-acquitted-of-murder-due-to-insanity-1.555178?cache=vjsinvwswss%2F7.121414%2F7.251279%2F7.258950%2F7.258950%2F7.258950,20140407,2014,53733
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,GOVERNMENT,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,2.312138728,20140408,13,13,1,2014.2685,292619250,0.4,1,201404,10,10,1,1,http://english.astroawani.com/news/show/the-raid-2-berandal-banned-due-to-excessive-violence-33469,20140408,2014,53735
ID01,ID,-2673439,"Bireuen, Aceh, Indonesia",5.203,96.7009,4,UAF,,,ID01,5.203,ID,"Bireuen, Aceh, Indonesia",96.7009,-2673439,4,,GUNMEN,,,UAF,,,IDN,IDN,,ID01,ID,-2673439,"Bireuen, Aceh, Indonesia",5.203,96.7009,4,,INDONESIA,,,,,,1.453488372,20140408,190,190,19,2014.2685,292660526,-10,1,201404,4,4,1,4,http://www.ucanews.com/news/aceh-to-go-to-polls-despite-violence/70668,20140408,2014,53749
ID01,ID,10121583,"Bahagia, Aceh, Indonesia",5.0495,95.3511,4,JUD,,,ID01,5.0495,ID,"Bahagia, Aceh, Indonesia",95.3511,10121583,4,,HIGH COURT,,,JUD,,,IDN,IDN,,ID01,ID,10121583,"Bahagia, Aceh, Indonesia",5.0495,95.3511,4,,INDONESIAN,,,,,,1.094091904,20140407,173,173,17,2014.263,292430524,-5,1,201404,30,30,1,4,http://www.nst.com.my/nation/general/maid-acquitted-of-murder-due-to-insanity-1.555178?cache=%2f7.214526%3fkey%3dmalaysia%2f7.283795/7.541994/7.541994/7.541994/7.541994/7.556030/7.576388/7.576388/7.576388/7.576388/7.576388,20140406,2014,53750
ID01,ID,10090091,"Kuta Makmur, Aceh, Indonesia",3.7537,96.7988,4,IDN,IDN,,ID01,5.2425,ID,"Geulanggang, Aceh, Indonesia",96.2827,10135303,4,,INDONESIA,,,,,,IDNGOV,IDN,,ID01,ID,10090091,"Kuta Makmur, Aceh, Indonesia",3.7537,96.7988,4,,INDONESIAN,,,GOV,,,1.621621622,20140407,100,100,10,2014.2658,292493826,-5,1,201404,6,6,1,3,http://humanitariannews.org/20140407/indonesia-address-aceh-pre-election-violence,20140407,2014,53761
ID,ID,ID,Indonesia,-5,120,1,IDN,IDN,,ID,-5,ID,Indonesia,120,ID,1,,INDONESIAN,,,,,,IDNMIL,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIA,,,MIL,,,0.266666667,20140405,173,173,17,2014.1808,292224728,-5,1,201403,2,2,1,4,http://www.bangkokpost.com/news/crimes/403508/6-fishermen-nabbed-over-indonesia-navy-murders,20140306,2014,53793
ID01,ID,10135303,"Geulanggang, Aceh, Indonesia",5.2425,96.2827,4,IGOEUREECGOV,EUR,,ID31,1.6579,ID,"Kijang, Sulawesi Utara, Indonesia",125.063,9135883,4,EEC,EUROPEAN UNION,,,IGO,GOV,,IDN,IDN,,ID01,ID,10135303,"Geulanggang, Aceh, Indonesia",5.2425,96.2827,4,,ACEH,,,,,,2.873563218,20140404,12,12,1,2014.2575,292176637,-0.4,1,201404,8,8,1,1,http://www.thejakartapost.com/news/2014/04/04/eu-raises-concern-over-aceh-violence-ahead-election.html,20140404,2014,53824
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,EDU,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,SCHOOL,,,EDU,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,1.333333333,20140402,71,71,7,2014.2521,291901322,7.4,1,201404,3,3,1,2,http://www.thejakartaglobe.com/news/basuki-raises-corruption-concerns-jakartas-low-income-education-aid-program/,20140402,2014,53843
